id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
2433,"Free kids library activities — Cincinnati, OH",Free kids library activities,KIDS FREE,Kids,"Free story times, crafts, STEM sessions and kids activities at libraries serving Cincinnati, OH.",0,,Community program,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2434,"Free family community events — Cincinnati, OH",Free family community events,KIDS FREE,Family,"Free family festivals, fairs and community events in Cincinnati, OH.",0,,Community event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2435,"VolunteerMatch opportunities — Cincinnati, OH",VolunteerMatch opportunities,GO FREE,Volunteering,"Free volunteer opportunities and community projects around Cincinnati, OH.",0,,Volunteer activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.volunteermatch.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2436,"Idealist volunteer opportunities — Cincinnati, OH",Idealist volunteer opportunities,GO FREE,Volunteering,"Volunteer and community-service opportunities listed for the Cincinnati, OH area.",0,,Volunteer activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.idealist.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2437,"Free art walks — Cincinnati, OH",Free art walks,GO FREE,Art,"Free gallery walks, open studios and art-district events to verify in Cincinnati, OH.",0,,Community arts event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2438,"Free cultural festivals — Cincinnati, OH",Free cultural festivals,GO FREE,Festivals,"Free cultural, heritage and neighborhood festivals to verify in Cincinnati, OH.",0,,Festival,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2439,"Free farmers-market entry/events — Cincinnati, OH",Free farmers-market entry/events,GO FREE,Markets,"Free-entry farmers markets and market programming in Cincinnati, OH; purchases optional.",0,,Free-entry market,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.ams.usda.gov/local-food-directories/farmersmarkets,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2440,"Free maker workshops — Cincinnati, OH",Free maker workshops,LEARN FREE,Workshops,"Free maker, craft, repair, coding or DIY workshops to verify around Cincinnati, OH.",0,,Workshop,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2441,"Free career workshops — Cincinnati, OH",Free career workshops,LEARN FREE,Career,"Free résumé, job-search, interview or career workshops in Cincinnati, OH.",0,,Career resource,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.careeronestop.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2442,"American Job Center free services — Cincinnati, OH",American Job Center free services,LEARN FREE,Career,"No-cost employment assistance and workforce services available around Cincinnati, OH.",0,,Government workforce service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.careeronestop.org/LocalHelp/AmericanJobCenters/american-job-centers.aspx,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
2443,"SCORE free small-business mentoring — Cincinnati, OH",SCORE free small-business mentoring,LEARN FREE,Business,"Free SCORE mentoring and selected workshops accessible to entrepreneurs in Cincinnati, OH.",0,,Free mentoring,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,OH,Cincinnati,NO,https://www.score.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
