id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
362,Jersey Mike's Shore Points — Birthday Reward Candidate,Jersey Mike's Shore Points,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
363,Firehouse Subs Rewards — Birthday Reward Candidate,Firehouse Subs Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
364,Nothing Bundt Cakes eClub — Birthday Reward Candidate,Nothing Bundt Cakes eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
365,Sprinkles Perks — Birthday Reward Candidate,Sprinkles Perks,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
366,Insomnia Cookies — Birthday Reward Candidate,Insomnia Cookies,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
367,Crumbl — Birthday Reward Candidate,Crumbl,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
368,Cold Stone Club Rewards — Birthday Reward Candidate,Cold Stone Club Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
369,Ben & Jerry's Flavor Fanatics — Birthday Reward Candidate,Ben & Jerry's Flavor Fanatics,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
370,Pinkberry — Birthday Reward Candidate,Pinkberry,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
371,Yogurtland Real Rewards — Birthday Reward Candidate,Yogurtland Real Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
372,Menchie's mySmileage — Birthday Reward Candidate,Menchie's mySmileage,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
373,Jamba Rewards — Birthday Reward Candidate,Jamba Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
374,Smoothie King Healthy Rewards — Birthday Reward Candidate,Smoothie King Healthy Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
375,Tropical Smoothie Cafe Tropic Rewards — Birthday Reward Candidate,Tropical Smoothie Cafe Tropic Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
376,Auntie Anne's Rewards — Birthday Reward Candidate,Auntie Anne's Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
377,Cinnabon Rewards — Birthday Reward Candidate,Cinnabon Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
378,Wetzel's Pretzels Rewards — Birthday Reward Candidate,Wetzel's Pretzels Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
379,Einstein Bros. Bagels Rewards — Birthday Reward Candidate,Einstein Bros. Bagels Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
380,Bruegger's Bagels — Birthday Reward Candidate,Bruegger's Bagels,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
